doi,n.scopus,n.wos,n.unmerged
"10.1016/j.biocon.2007.01.008",1,1,1
"10.1177/0037549709105267",1,1,1
"10.1016/j.ecolmodel.2023.110359",1,1,1
"10.1109/eeeic/icpseurope51590.2021.9584818",1,1,1
"10.1016/j.jenvman.2017.02.066",1,1,1
"10.1080/00045608.2010.517739",1,1,1
"10.3141/2564-01",1,1,1
"10.3141/2553-11",1,1,1
"10.5018/economics-ejournal.ja.2014-16",1,1,1
"10.1007/s10015-018-0497-z",1,1,1
"10.1007/978-3-319-19033-4_23",1,1,1
"10.1016/j.neucom.2016.07.063",1,1,1
"10.3390/w14172601",1,1,1
"10.1016/j.socscimed.2021.114461",1,1,1
"10.1016/j.simpat.2011.12.005",1,1,1
"10.1080/00343404.2019.1566702",1,1,1
"10.1111/1365-2656.13967",1,1,1
"10.1002/hec.3110",1,1,1
"10.1016/j.enpol.2021.112444",1,1,1
"10.3390/aerospace7010008",1,1,1
"10.1080/00207540600767764",1,1,1
"10.1109/cec.2008.4631326",1,1,1
"10.1016/j.socnet.2013.05.002",1,1,1
"10.1016/j.microrel.2019.03.010",1,1,1
"10.1016/j.rser.2019.06.034",1,1,1
"10.5194/gmd-14-6661-2021",1,1,1
"10.1080/17477778.2019.1675480",1,1,1
"10.1016/j.energy.2018.01.056",1,1,1
"10.3390/s23083930",1,1,1
"10.1080/13658810600830764",1,1,1
"10.1080/15472450.2019.1665521",1,1,1
"10.1109/ieeeconf38699.2020.9389176",1,1,1
"10.1109/ictai.2010.24",1,1,1
"10.1002/rnc.5467",1,1,1
"10.1016/j.eswa.2011.04.101",1,1,1
"10.1186/1471-2180-9-124",1,1,1
"10.1504/ijvd.2019.111586",1,1,1
"10.1680/jtran.22.00019",1,1,1
"10.1371/journal.pcbi.1005147",1,1,1
"10.1002/rnc.1344",1,1,1
"10.1109/tsg.2014.2372318",1,1,1
"10.1016/j.crm.2022.100417",1,1,1
"10.1007/s11403-015-0170-8",1,1,1
"10.1587/transinf.2015edp7050",1,1,1
"10.1111/nzg.12199",1,1,1
"10.1371/journal.pone.0080524",1,1,1
"10.1073/pnas.082080899",1,1,1
"10.1097/qai.0b013e3181605da3",1,1,1
"10.1371/journal.pone.0227024",1,1,1
"10.1093/beheco/arq120",1,1,1
"10.1007/s11704-013-2345-6",1,1,1
"10.1038/s41598-023-31351-y",1,1,1
"10.1109/tii.2014.2315499",1,1,1
"10.1080/10807039.2012.650582",1,1,1
"10.1371/journal.pone.0197181",1,1,1
"10.1109/tnse.2021.3117881",1,1,1
"10.5198/jtlu.2015.640",1,1,1
"10.1007/s40258-013-0010-8",1,1,1
"10.1038/s41598-021-89515-7",1,1,1
"10.1007/s11071-014-1879-y",1,1,1
"10.1080/15472450.2022.2074791",2,0,0
"10.1371/journal.pone.0043482",1,1,1
"10.3141/2255-10",1,1,1
"10.1007/s11046-008-9121-4",1,1,1
"10.1007/978-3-540-68498-5_7",2,0,0
"10.1109/tuffc.2005.1563264",1,1,1
"10.3233/mgs-2006-2412",1,1,1
"10.2903/j.efsa.2021.6572",1,1,1
"10.1038/s41598-020-75640-2",1,1,1
"10.1080/10798587.2011.10643187",1,1,1
"10.1080/19361610.2016.1211847",1,1,1
"10.1109/tevc.2012.2191292",1,1,1
"10.1002/rnc.4289",1,1,1
"10.1093/jae/ejt010",1,1,1
"10.1111/j.1420-9101.2009.01836.x",1,1,1
"10.1109/tiv.2022.3168550",1,1,1
"10.1177/1548512920963904",1,1,1
"10.1016/j.resourpol.2015.01.002",1,1,1
"10.1371/journal.pntd.0005730",1,1,1
"10.1016/j.energy.2015.03.017",1,1,1
"10.1016/j.tranpol.2012.11.010",1,1,1
"10.1007/s11227-018-2413-7",1,1,1
"10.1109/access.2023.3301772",2,0,0
"10.1061/(asce)up.1943-5444.0000255",1,1,1
"10.1109/tcns.2020.2979862",1,1,1
"10.1109/depcos-relcomex.2009.14",1,1,1
"10.3934/mbe.2020381",1,1,1
"10.1016/j.econmod.2018.11.022",1,1,1
"10.1111/fog.12145",1,1,1
"10.1109/jsyst.2021.3097503",1,1,1
"10.1016/j.ecolmodel.2012.12.018",1,1,1
"10.1016/j.ecolmodel.2005.02.009",1,1,1
"10.1016/j.dib.2016.02.075",1,1,1
"10.1371/journal.pone.0161978",1,1,1
"10.1016/j.resconrec.2022.106280",1,1,1
"10.3141/2216-01",1,1,1
"10.1016/j.simpat.2021.102327",1,1,1
"10.1137/19m1282970",1,1,1
"10.1016/j.tbs.2017.04.004",1,1,1
"10.1109/tac.2014.2303213",1,1,1
"10.1111/1468-0297.00600",1,1,1
"10.3233/web-160336",1,1,1
"10.1126/scirobotics.aau5630",1,1,1
"10.1007/s10559-012-9447-2",1,1,1
"10.1080/13873950701846662",1,1,1
"10.14736/kyb-2017-1-0179",1,1,1
"10.1109/lcsys.2019.2948133",1,1,1
"10.1097/jto.0b013e31822e59b3",1,1,1
"10.1016/j.ecolmodel.2022.110114",1,1,1
"10.1016/j.ifacol.2021.10.401",1,1,1
"10.1061/(asce)cp.1943-5487.0000707",1,1,1
"10.1016/j.amepre.2010.10.033",1,1,1
"10.1007/s10980-008-9255-2",1,1,1
"10.1080/02673030600586001",1,1,1
"10.1007/s10640-015-9965-2",1,1,1
"10.3390/land9120490",1,1,1
"10.1155/2018/5698170",1,1,1
"10.1016/j.socec.2018.12.008",1,1,1
"10.3233/mgs-2010-0139",1,1,1
"10.1371/journal.pone.0268118",1,1,1
"10.1016/j.ecolmodel.2007.07.025",1,1,1
"10.1016/j.soilbio.2015.10.020",1,1,1
"10.4269/ajtmh.19-0466",1,1,1
"10.1016/j.cognition.2021.104968",1,1,1
"10.1016/j.jup.2016.02.013",1,1,1
"10.1186/s12916-021-02060-y",1,1,1
"10.1177/2047487313483607",1,1,1
"10.1109/tfuzz.2020.2969391",1,1,1
"10.3390/su132313070",1,1,1
"10.1016/j.automatica.2016.01.073",1,1,1
"10.1109/etfa.2008.4638561",1,1,1
"10.1016/j.jtbi.2009.03.005",1,1,1
"10.1016/j.vaccine.2012.04.087",1,1,1
"10.1016/j.jedc.2020.103859",1,1,1
"10.3390/su15065234",1,1,1
"10.1016/j.idm.2021.06.007",1,1,1
"10.1145/2379776.2379784",1,1,1
"10.1016/j.proeng.2017.10.352",1,1,1
"10.1016/j.ecocom.2004.06.003",1,1,1
"10.1007/s10115-016-0963-7",1,1,1
"10.5194/isprsarchives-xl-1-w5-645-2015",1,1,1
"10.1007/bf02948961",1,1,1
"10.1142/s0219720015500225",1,1,1
"10.1016/j.compenvurbsys.2012.03.005",1,1,1
"10.1111/j.1540-5885.2010.00714.x",1,1,1
"10.1016/j.eap.2020.07.009",1,1,1
"10.1007/s42452-021-04567-8",1,1,1
"10.1287/moor.2022.1261",1,1,1
"10.13106/jafeb.2021.vol8.no2.0281",1,1,1
"10.1109/ictai.2012.121",1,1,1
"10.1016/j.asoc.2009.09.006",1,1,1
"10.1080/17474230802048193",1,1,1
"10.1080/08839514.2018.1530854",1,1,1
"10.1177/23814683211069988",1,1,1
"10.3390/cancers13133360",1,1,1
"10.1093/heapol/czv113",1,1,1
"10.5751/es-13341-270303",1,1,1
"10.1001/jamacardio.2020.1240",1,1,1
"10.1016/j.neucom.2015.06.033",1,1,1
"10.1080/01441647.2010.532883",1,1,1
"10.1016/j.artint.2020.103353",1,1,1
"10.1016/j.ecotra.2021.100208",1,1,1
"10.1088/1757-899x/435/1/012063",1,1,1
"10.1007/978-94-007-5583-3_11",2,0,0
"10.1007/s00191-003-0178-4",1,1,1
"10.1016/j.martra.2021.100040",1,1,1
"10.1109/tcyb.2018.2813423",1,1,1
"10.1016/j.scs.2018.11.009",1,1,1
"10.1016/j.jtbi.2005.09.019",1,1,1
"10.4204/eptcs.168.3",1,1,1
"10.7717/peerj.44",1,1,1
"10.1016/j.strueco.2022.09.005",1,1,1
"10.1007/s40121-015-0071-0",1,1,1
"10.1080/0951192x.2013.874584",1,1,1
"10.1016/j.marpol.2021.104427",1,1,1
"10.1080/03632415.2016.1245991",1,1,1
"10.1016/s0040-5809(03)00093-5",1,1,1
"10.1007/s11187-022-00638-1",1,1,1
"10.1109/itsc55140.2022.9922471",1,1,1
"10.3354/dao03329",1,1,1
"10.1007/s10458-008-9044-y",1,1,1
"10.1016/j.jfranklin.2023.03.048",1,1,1
"10.1007/s13218-011-0120-0",1,1,1
"10.1109/mcse.2017.3301217",1,1,1
"10.1016/s0003-4975(01)02559-0",1,1,1
"10.1016/j.ijepes.2019.05.001",1,1,1
"10.1080/19439962.2019.1645777",1,1,1
"10.1109/tsmc.2019.2896087",1,1,1
"10.3390/su14052915",1,1,1
"10.7307/ptt.v25i2.1293",1,1,1
"10.1016/j.cie.2015.04.006",1,1,1
"10.1093/icesjms/fst131",1,1,1
"10.1007/978-3-319-02309-0_53",1,1,1
"10.1093/icesjms/fsr190",1,1,1
"10.1145/3583131.3590443",1,1,1
"10.1016/j.asoc.2019.04.015",1,1,1
"10.4018/jmcmc.2012040104",1,1,1
"10.1016/j.cie.2019.106077",1,1,1
"10.1007/s12555-019-0473-y",1,1,1
"10.1109/bife.2009.155",1,1,1
"10.1002/mde.1342",1,1,1
"10.1109/tcyb.2019.2910534",1,1,1
"10.1109/access.2017.2713246",1,1,1
"10.1016/j.physa.2016.01.058",1,1,1
"10.3389/ffgc.2021.704930",1,1,1
"10.1007/s13194-023-00541-w",1,1,1
"10.1016/j.strusafe.2014.03.011",1,1,1
"10.1016/s1353-2561(99)00080-8",1,1,1
"10.18564/jasss.2857",1,1,1
"10.1177/089443930101900306",1,1,1
"10.1109/wetice.2008.42",1,1,1
"10.1016/j.simpat.2018.09.005",1,1,1
"10.3390/vaccines9080809",1,1,1
"10.1109/access.2020.2982318",1,1,1
"10.1016/j.compenvurbsys.2019.101452",1,1,1
"10.1007/s10198-009-0148-3",1,1,1
"10.1089/apc.2019.0064",1,1,1
"10.1109/access.2017.2713773",1,1,1
"10.3389/fbioe.2020.00249",1,1,1
"10.1007/s10339-015-0649-1",1,1,1
"10.1038/s41562-020-01040-1",1,1,1
"10.1016/j.jtbi.2020.110327",1,1,1
"10.1016/j.neucom.2019.07.013",1,1,1
"10.1109/jsee.2012.00110",1,1,1
"10.1108/ijebr-11-2015-0238",1,1,1
"10.1109/wi-iat.2014.163",1,1,1
"10.1300/j460v01n04_15",1,1,1
"10.1080/00028487.2012.697091",1,1,1
"10.1007/s10144-014-0460-3",1,1,1
"10.4102/sajems.v22i1.2817",1,1,1
"10.1016/j.engstruct.2021.112407",1,1,1
"10.3390/f12111471",1,1,1
"10.1007/s11518-011-5182-x",1,1,1
"10.1007/s10588-008-9048-9",1,1,1
"10.1016/j.ifacol.2020.12.1361",1,1,1
"10.3390/e17052590",1,1,1
"10.3233/mgs-200329",1,1,1
"10.1007/s12065-016-0137-2",1,1,1
"10.3141/2345-15",1,1,1
"10.1007/s10115-018-1292-9",1,1,1
"10.1016/j.envint.2020.106145",1,1,1
"10.1016/j.compenvurbsys.2020.101476",1,1,1
"10.3389/fphy.2021.734447",1,1,1
"10.1155/2022/1434099",1,1,1
"10.1109/tpwrs.2012.2211624",1,1,1
"10.4054/demres.2019.41.11",1,1,1
"10.1016/j.ecolmodel.2017.07.017",1,1,1
"10.1109/coginf.2009.5250780",1,1,1
"10.1109/tcns.2019.2891011",1,1,1
"10.1016/j.compenvurbsys.2008.09.011",1,1,1
"10.1038/s41598-021-81092-z",1,1,1
"10.1590/1516-1439.337714",1,1,1
"10.1007/s13218-012-0183-6",1,1,1
"10.1002/ece3.4155",1,1,1
"10.1098/rsif.2019.0264",1,1,1
"10.3390/sym14081586",1,1,1
"10.1007/978-3-319-64798-2_11",1,1,1
"10.1016/j.aei.2004.10.003",1,1,1
"10.3389/fmicb.2017.02626",1,1,1
"10.1109/tvt.2022.3215171",1,1,1
"10.1177/1548512913501728",1,1,1
"10.1016/j.gfs.2021.100514",1,1,1
"10.1177/0164027593154006",1,1,1
"10.1111/j.1095-8649.1997.tb06095.x",1,1,1
"10.1007/s00191-018-0552-x",1,1,1
"10.1109/tpwrs.2002.1007918",1,1,1
"10.1155/2013/978251",1,1,1
"10.3390/fractalfract7030268",1,1,1
"10.1109/tpwrs.2018.2876612",1,1,1
"10.1016/j.automatica.2018.08.017",1,1,1
"10.18564/jasss.3840",1,1,1
"10.1371/journal.pone.0126447",1,1,1
"10.1007/s00191-004-0206-z",1,1,1
"10.1109/iat.2006.66",1,1,1
"10.18564/jasss.4992",1,1,1
"10.1007/s10640-015-9882-4",1,1,1
"10.1016/j.future.2020.12.016",1,1,1
"10.1109/mcom.2013.6400446",1,1,1
"10.1109/cit/iucc/dasc/picom.2015.279",1,1,1
"10.1016/j.ecolmodel.2015.01.014",1,1,1
"10.1109/access.2018.2849754",1,1,1
"10.1111/ecog.01027",1,1,1
"10.3354/meps139047",1,1,1
"10.1186/s12966-018-0740-y",1,1,1
"10.1016/j.physa.2016.08.023",1,1,1
"10.1016/j.techfore.2008.04.011",1,1,1
"10.1049/cth2.12413",2,0,0
"10.1109/tcyb.2022.3165767",1,1,1
"10.1111/j.1475-6773.2010.01146.x",1,1,1
"10.1186/s12874-016-0274-4",1,1,1
"10.1007/s00198-019-05258-2",1,1,1
"10.1007/s12667-012-0054-0",1,1,1
"10.1007/978-3-030-30391-4_1",1,1,1
"10.1016/j.cstp.2021.11.012",1,1,1
"10.1016/j.ijdrr.2022.103328",1,1,1
"10.3390/a14070209",1,1,1
"10.1016/j.compenvurbsys.2015.01.007",1,1,1
"10.1007/s00285-012-0529-6",1,1,1
"10.3390/ijerph16101677",1,1,1
"10.1613/jair.1037",1,1,1
"10.1098/rsif.2014.0719",1,1,1
"10.1158/1055-9965.epi-08-0918",1,1,1
"10.3390/s20102992",1,1,1
"10.1177/00375497221075614",1,1,1
"10.1109/eem58374.2023.10161778",1,1,1
"10.1016/j.cie.2019.02.047",1,1,1
"10.1007/s11538-014-9974-2",1,1,1
"10.5018/economics-ejournal.ja.2016-6",1,1,1
"10.1007/s11116-004-7964-1",1,1,1
"10.1016/j.automatica.2009.10.025",1,1,1
"10.1007/978-3-319-59650-1_37",1,1,1
"10.1016/j.physa.2022.127904",1,1,1
"10.1111/cobi.12540",1,1,1
"10.1371/journal.pcbi.1008519",1,1,1
"10.1007/s00168-016-0791-4",1,1,1
"10.1016/j.physa.2011.05.040",1,1,1
"10.1016/j.procs.2020.03.170",1,1,1
"10.1016/j.econlet.2005.07.012",1,1,1
"10.3390/a14080230",1,1,1
"10.1177/0958928720970134",1,1,1
"10.1006/jtbi.2001.2466",1,1,1
"10.1016/j.landurbplan.2016.05.012",1,1,1
"10.1109/icseng.2017.38",1,1,1
"10.3389/fpain.2023.1183553",1,1,1
"10.1080/00438240802453351",1,1,1
"10.3233/aic-130567",1,1,1
"10.1186/s13567-015-0195-y",1,1,1
"10.1068/a45620",1,1,1
"10.1016/j.jtbi.2011.10.006",1,1,1
"10.1007/s10758-014-9218-4",1,1,1
"10.1016/j.landusepol.2020.105110",1,1,1
"10.1016/j.ijar.2022.05.001",1,1,1
"10.1007/978-3-319-59394-4_13",1,1,1
"10.1371/journal.pone.0026690",1,1,1
"10.1109/iat.2006.45",1,1,1
"10.1007/s004220050351",1,1,1
"10.1007/978-3-319-44365-2_42",1,1,1
"10.1109/tsipn.2021.3139336",1,1,1
"10.5198/jtlu.2018.1185",1,1,1
"10.1016/j.jbusres.2021.02.037",1,1,1
"10.1109/tvt.2010.2043124",1,1,1
"10.1016/j.jclepro.2017.07.246",1,1,1
"10.1109/tac.2009.2031211",1,1,1
"10.1016/j.procs.2014.05.393",1,1,1
"10.3390/su11216178",1,1,1
"10.1038/s41893-020-00649-4",1,1,1
"10.1109/tla.2019.8891956",1,1,1
"10.1111/bju.14502",1,1,1
"10.3390/electronics10111270",1,1,1
"10.20965/jrm.2019.p0905",1,1,1
"10.1007/s12469-014-0095-y",1,1,1
"10.1016/j.sysconle.2011.10.011",1,1,1
"10.1111/1475-5890.12113",1,1,1
"10.1108/k-04-2020-0229",1,1,1
"10.1111/jwas.12333",1,1,1
"10.1007/s10015-022-00843-x",1,1,1
"10.21660/2019.64.14383",1,1,1
"10.1016/j.prevetmed.2016.09.012",1,1,1
"10.1310/hct1301-11",1,1,1
"10.18564/jasss.4201",1,1,1
"10.1016/0167-6296(93)90041-c",1,1,1
"10.1016/j.ssci.2020.104790",1,1,1
"10.1016/j.eswa.2004.08.007",1,1,1
"10.1007/s10916-016-0549-7",1,1,1
"10.1007/s11066-011-9060-y",1,1,1
"10.1002/atr.1293",1,1,1
"10.1186/1471-2105-9-435",1,1,1
"10.1603/me11085",1,1,1
"10.1109/tits.2016.2597279",1,1,1
"10.1016/j.ecolmodel.2022.110234",1,1,1
"10.1061/(asce)is.1943-555x.0000565",1,1,1
"10.1061/(asce)up.1943-5444.0000280",1,1,1
"10.1007/s10115-009-0272-5",1,1,1
"10.1115/1.4050244",1,1,1
"10.1016/j.jclepro.2020.120296",1,1,1
"10.3389/frobt.2019.00134",1,1,1
"10.1080/0951192x.2021.1901312",1,1,1
"10.1098/rspb.2001.1604",1,1,1
"10.1088/0951-7715/29/7/1887",1,1,1
"10.1007/s11831-020-09465-7",1,1,1
"10.1016/j.eswa.2014.10.022",1,1,1
"10.2298/csis221222037a",1,1,1
"10.1287/trsc.2022.1158",1,1,1
"10.1109/tte.2018.2869469",1,1,1
"10.3390/drones6070181",1,1,1
"10.1016/j.jpowsour.2022.231989",1,1,1
"10.1016/j.cie.2018.04.035",1,1,1
"10.1371/journal.pone.0272664",1,1,1
"10.1016/j.apenergy.2016.01.030",1,1,1
"10.1371/journal.pone.0089822",1,1,1
"10.1111/j.1365-2656.2009.01621.x",1,1,1
"10.5751/es-06242-190135",1,1,1
"10.1007/978-3-031-23236-7_47",1,1,1
"10.3233/ifs-2009-0417",1,1,1
"10.1109/tcyb.2019.2958912",1,1,1
"10.1109/tmc.2020.3026415",1,1,1
"10.1016/j.aquaculture.2022.738868",1,1,1
"10.1080/19439962.2017.1333181",1,1,1
"10.1109/tcns.2014.2311883",1,1,1
"10.1017/aer.2021.119",1,1,1
"10.1002/ijc.29473",1,1,1
"10.1016/j.enpol.2007.12.015",1,1,1
"10.5888/pcd13.150414",1,1,1
"10.1155/2014/407639",1,1,1
"10.1155/2022/8797317",1,1,1
"10.1109/access.2017.2758160",1,1,1
"10.1111/cobi.13754",1,1,1
"10.32604/cmes.2019.03873",1,1,1
"10.1016/j.jpolmod.2006.07.006",1,1,1
"10.1109/icsmc.2006.384373",1,1,1
"10.1016/j.apenergy.2013.05.070",1,1,1
"10.1007/s11071-019-04953-3",1,1,1
"10.1016/s0167-6423(01)00011-9",1,1,1
"10.1109/iccve45908.2019.8964994",1,1,1
"10.3390/drones6100298",1,1,1
"10.1080/10428194.2017.1390230",1,1,1
"10.1061/(asce)co.1943-7862.0001476",1,1,1
"10.3390/curroncol29060311",1,1,1
"10.1016/j.fishres.2010.09.025",1,1,1
"10.1371/journal.pone.0173170",1,1,1
"10.1017/s0140525x1300304x",1,1,1
"10.1002/rnc.3650",1,1,1
"10.1016/j.eswa.2018.02.023",1,1,1
"10.3390/app9102059",1,1,1
"10.1016/j.landusepol.2019.104420",1,1,1
"10.1109/sieds.2008.4559720",1,1,1
"10.1007/s40744-021-00308-w",1,1,1
"10.1097/01.aids.0000279699.48191.12",1,1,1
"10.18564/jasss.2064",1,1,1
"10.1016/j.envsoft.2020.104839",1,1,1
"10.1007/s10015-022-00768-5",1,1,1
"10.1109/tcyb.2023.3257876",1,1,1
"10.1007/s10479-018-3019-4",1,1,1
"10.1109/tie.2003.814760",1,1,1
"10.1016/j.compbiomed.2021.104645",1,1,1
"10.1111/ele.13380",1,1,1
"10.1016/j.simpat.2019.02.004",1,1,1
"10.1016/j.biosystemseng.2022.09.001",1,1,1
"10.1007/s10614-017-9652-1",1,1,1
"10.1016/j.scs.2021.103078",1,1,1
"10.1016/j.sigpro.2013.11.030",1,1,1
"10.1109/tac.2014.2310051",1,1,1
"10.1017/s0047279421000787",1,1,1
"10.1080/15325000701801579",1,1,1
"10.7307/ptt.v29i4.2338",1,1,1
"10.1080/00207721.2016.1144226",1,1,1
"10.1142/s0219024918500607",1,1,1
"10.1016/j.jocs.2022.101685",1,1,1
"10.1007/s41745-020-00210-4",1,1,1
"10.1109/tsg.2012.2215349",1,1,1
"10.1007/s10588-020-09318-5",1,1,1
"10.1016/j.epsr.2020.106281",1,1,1
"10.1109/jsyst.2019.2917786",1,1,1
"10.1007/s11269-021-02967-4",1,1,1
"10.3389/fbioe.2021.660148",1,1,1
"10.1016/j.joca.2020.01.017",1,1,1
"10.1587/transinf.2020sap0003",1,1,1
"10.1016/s0304-3800(02)00128-x",1,1,1
"10.1093/ajae/aau076",1,1,1
"10.1007/s10458-008-9038-9",1,1,1
"10.1177/1065912919834655",1,1,1
"10.1016/j.procs.2016.05.522",1,1,1
"10.1063/5.0080474",1,1,1
"10.1177/0272989x21995805",1,1,1
"10.1109/tii.2018.2884449",1,1,1
"10.3389/frobt.2017.00055",1,1,1
"10.1109/tii.2019.2932109",1,1,1
"10.1007/s10489-007-0071-1",1,1,1
"10.1371/journal.pone.0172864",1,1,1
"10.1016/j.scitotenv.2020.144326",1,1,1
"10.1016/s0888-613x(97)10006-8",1,1,1
"10.3233/mgs-2005-1203",1,1,1
"10.1007/s12117-016-9287-y",1,1,1
"10.1038/ajg.2015.241",1,1,1
"10.1007/978-3-642-55146-8_18",1,1,1
"10.1016/j.amepre.2016.01.027",1,1,1
"10.1109/socialcom.2013.40",1,1,1
"10.1007/s10614-017-9776-3",1,1,1
"10.1016/j.esr.2020.100588",1,1,1
"10.1049/iet-rpg.2019.0468",1,1,1
"10.3390/su141911987",1,1,1
"10.3390/s19153408",1,1,1
"10.1007/s11403-022-00370-9",1,1,1
"10.1890/14-1741.1",1,1,1
"10.4028/www.scientific.net/amr.341-342.596",1,1,1
"10.1109/tac.2016.2576020",1,1,1
"10.1016/j.arcontrol.2021.03.004",1,1,1
"10.1001/archopthalmol.2011.1224",1,1,1
"10.1071/mf06149",1,1,1
"10.1016/j.eist.2022.04.003",1,1,1
"10.1016/j.jval.2023.03.006",1,1,1
"10.1155/2019/3758159",1,1,1
"10.1007/s13201-022-01706-3",1,1,1
"10.1590/01047760201723032335",1,1,1
"10.3200/35-08-061",1,1,1
"10.1177/1355819615579232",1,1,1
"10.1007/s101440050007",1,1,1
"10.1089/pop.2023.0037",1,1,1
"10.1038/s41598-022-15605-9",1,1,1
"10.1007/978-3-319-23850-0_12",1,1,1
"10.1002/lno.11691",1,1,1
"10.1016/j.apnum.2014.12.007",1,1,1
"10.3389/fphy.2020.00382",1,1,1
"10.1016/j.envsoft.2012.11.003",1,1,1
"10.1093/bioinformatics/btp361",1,1,1
"10.1016/j.neucom.2015.11.039",1,1,1
"10.7163/gpol.2014.11",1,1,1
"10.1080/1351847x.2021.1976664",1,1,1
"10.3390/su13137466",1,1,1
"10.1111/j.1365-2419.2009.00522.x",1,1,1
"10.1016/j.clinsp.2023.100203",1,1,1
"10.1016/j.jcpo.2017.12.006",1,1,1
"10.1007/s40888-020-00183-8",1,1,1
"10.1109/tac.2017.2747767",1,1,1
"10.1371/journal.pone.0100527",1,1,1
"10.1097/mlr.0000000000000302",1,1,1
"10.3141/2487-01",1,1,1
"10.1007/s10237-011-0316-0",1,1,1
"10.4304/jcp.8.2.334-340",1,1,1
"10.3390/app11115241",1,1,1
"10.1016/j.eswa.2009.12.073",1,1,1
"10.1080/08839514.2011.606767",1,1,1
"10.1109/icecet52533.2021.9698687",1,1,1
"10.1162/artl_a_00392",1,1,1
"10.1016/j.automatica.2019.04.040",1,1,1
"10.3390/s20154164",1,1,1
"10.1016/j.jedc.2018.07.007",1,1,1
"10.1080/15732479.2018.1562478",1,1,1
"10.1016/j.ecolmodel.2018.02.011",1,1,1
"10.1002/cplx.20372",1,1,1
"10.1504/ijaac.2018.090805",1,1,1
"10.1038/s41598-018-31960-y",1,1,1
"10.30880/ijscet.2022.13.04.023",1,1,1
"10.2298/csis100209016d",1,1,1
"10.1007/s11403-018-0217-8",1,1,1
"10.1080/03031853.2021.1937245",1,1,1
"10.1111/j.1744-7976.2009.01166.x",1,1,1
"10.1016/j.proeng.2015.01.517",2,0,0
"10.1016/j.automatica.2022.110404",1,1,1
"10.1016/j.ecolmodel.2011.05.028",1,1,1
"10.1139/f2011-065",1,1,1
"10.1007/s00354-017-0010-6",1,1,1
"10.1109/tevc.2012.2208465",1,1,1
"10.1177/1550147717741576",1,1,1
"10.1109/tcyb.2018.2839892",1,1,1
"10.1111/exsy.12054",1,1,1
"10.1109/pimrc.2017.8292682",1,1,1
"10.1016/j.jpolmod.2019.07.005",1,1,1
"10.1177/0022002707308598",1,1,1
"10.1061/jtepbs.0000441",1,1,1
"10.3390/en16062614",1,1,1
"10.1016/j.engappai.2019.03.017",1,1,1
"10.1177/0361198118793257",1,1,1
"10.1371/journal.pntd.0006999",1,1,1
"10.3390/safety2020014",1,1,1
"10.18564/jasss.1640",1,1,1
"10.1016/j.elerap.2004.10.010",1,1,1
"10.1007/s12239-013-0026-y",1,1,1
"10.2478/amns.2022.2.0110",1,1,1
"10.15837/ijccc.2013.5.401",1,1,1
"10.1007/978-3-319-12027-0_50",1,1,1
"10.1109/tcyb.2020.2967995",1,1,1
"10.1177/1354068815605671",1,1,1
"10.1007/s12076-020-00243-4",1,1,1
"10.18757/ejtir.2020.20.4.4463",1,1,1
"10.1007/s10458-020-09464-9",1,1,1
"10.1016/j.frl.2018.08.008",1,1,1
"10.1080/03081060500053533",1,1,1
"10.1016/j.ssresearch.2011.12.004",1,1,1
"10.1109/tit.2018.2862161",1,1,1
"10.1109/syscon53536.2022.9773871",1,1,1
"10.1007/s10781-021-09498-7",1,1,1
"10.1142/s0219525908001556",1,1,1
"10.1007/s11771-011-0820-5",1,1,1
"10.1007/s10015-015-0255-4",1,1,1
"10.1111/2041-210x.13422",1,1,1
"10.1016/j.automatica.2014.08.016",1,1,1
"10.3926/jiem.2009.v2n2.p360-386",1,1,1
"10.1137/140962188",1,1,1
"10.1007/s00034-015-0157-7",1,1,1
"10.22616/erdev2017.16.n247",1,1,1
"10.1016/j.amepre.2014.07.011",1,1,1
"10.1126/sciadv.aat0450",1,1,1
"10.1049/iet-its.2013.0132",1,1,1
"10.1002/rnc.1713",1,1,1
"10.1109/drpt.2008.4523397",1,1,1
"10.3390/ijms232213920",1,1,1
"10.5334/irsp.115",1,1,1
"10.1016/j.jebo.2019.01.010",1,1,1
"10.1007/978-3-031-20845-4_3",1,1,1
"10.1142/s0218202520500529",1,1,1
"10.1111/acem.13272",1,1,1
"10.1002/mma.6844",1,1,1
"10.1145/3546915",1,1,1
"10.1109/tcyb.2018.2869224",1,1,1
"10.1201/9781315368986",2,0,0
"10.3354/meps256099",1,1,1
"10.1177/1091142117691602",1,1,1
"10.1177/0272989x15585114",1,1,1
"10.1016/j.probengmech.2022.103244",1,1,1
"10.1080/00207721.2013.763303",1,1,1
"10.1136/bjophthalmol-2013-304338",1,1,1
"10.1890/0012-9658(2006)87[1215:damoid]2.0.co;2",1,1,1
"10.1093/imamci/dnx062",1,1,1
"10.1142/s0219525913500070",1,1,1
"10.1016/j.asoc.2016.07.030",1,1,1
"10.1016/j.csi.2020.103425",1,1,1
"10.1139/cjce-2016-0050",1,1,1
"10.3390/en11092476",1,1,1
"10.18564/jasss.2740",1,1,1
"10.3945/jn.116.235952",1,1,1
"10.1371/journal.pcbi.1000434",1,1,1
"10.1109/access.2019.2946644",1,1,1
"10.1109/soli.2009.5203962",1,1,1
"10.1177/0272989x221085569",1,1,1
"10.3390/drones6070172",1,1,1
